# new DOI queue (mechanistic) generated at 2026-05-17T12:39:08.328728+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1016/j.brainres.2024.148917,MDA,NMDA receptor,Edaravone dexborneol attenuates cognitive impairment in a rat model of vascular dementia by inhibiting hippocampal oxidative stress and inflammatory responses and modulating the NMDA receptor signaling pathway.,2024,Guo H; Li H; Jia Z; Ma S; Zhang J
10.1016/j.jep.2023.117609,MDA,NMDA receptor,Effect of Cerebralcare Granule® combined with memantine on Alzheimer's disease.,2024,Yang M; Zhang X; Qiao O; Zhang J; Li X; Ma X; Zhou S; Gao W
10.1016/j.pnpbp.2024.110955,Ketamine,mGluR2 (GRM2),"Effects of the PAM of mGluR2, JNJ-46356479, on brain apoptotic protein levels in a mouse model of schizophrenia.",2024,Olivares-Berjaga D; Martínez-Pinteño A; Rodríguez N; Madero S; Prohens L; Martínez-Serrano I; Mas S; Morén C; Parellada E; Gassó P
10.3390/cells13080669,Ketamine,TrkB (NTRK2),Enhancing Cognitive Functions and Neuronal Growth through NPY1R Agonist and Ketamine Co-Administration: Evidence for NPY1R-TrkB Heteroreceptor Complexes in Rats.,2024,Arrabal-Gómez C; Beltran-Casanueva R; Hernández-García A; Bayolo-Guanche JV; Barbancho-Fernández MA; Serrano-Castro PJ; Narváez M
10.1016/j.heliyon.2024.e34992,MDA,5-HT2A,"Extraction, Phytochemical profile, and neuroprotective activity of Phyllanthus emblica fruit extract against sodium valproate-induced postnatal autism in BALB/c mice.",2024,Gouda B; Sinha SN; Sangaraju R; Huynh T; Patangay S; Venkata Mullapudi S; Mungamuri SK; Patil PB; Periketi MC
10.1016/j.biopha.2024.116739,Ketamine,5-HT2C,Ketamine administration causes cognitive impairment by destroying the circulation function of the glymphatic system.,2024,Wu X; Wen G; Yan L; Wang Y; Ren X; Li G; Luo Y; Shang J; Lu L; Hermenean A
10.1080/00207454.2022.2084092,MDA,NMDA receptor,Minocycline protects against lipopolysaccharide-induced glial cells activation and oxidative stress damage in the medial prefrontal cortex (mPFC) of the rat.,2024,Abdo Qaid EY; Abdullah Z; Zakaria R; Long I
10.1038/s41420-023-01794-3,MDA,NMDA receptor,NMDARs activation regulates endothelial ferroptosis via the PP2A-AMPK-HMGB1 axis.,2024,Han WM; Hong YX; Xiao GS; Wang RY; Li G
10.1007/s11064-023-04018-3,Ketamine,AMPA receptor,Novel Proline Transporter Inhibitor (LQFM215) Presents Antipsychotic Effect in Ketamine Model of Schizophrenia.,2024,Carvalho GA; Chiareli RA; Pedrazzi JFC; Silva-Amaral D; da Rocha ALB; Oliveira-Lima OC; Lião LM; de Souza-Fagundes EM; Schildknecht S; Leist M
10.1016/j.neuropharm.2024.109837,Ketamine,SERT (SLC6A4),Phosphoproteomics implicates glutamatergic and dopaminergic signalling in the antidepressant-like properties of the iron chelator deferiprone.,2024,Uzungil V; Luza S; Opazo CM; Mees I; Li S; Ang CS; Williamson NA; Bush AI; Hannan AJ; Renoir T
10.1080/13696998.2024.2382641,S-ketamine,Sigma-1 receptor (SIGMAR1),Real-world treatment patterns of patients with major depressive disorder treated with Auvelity in the United States.,2024,Muzyk A; Syed FZ; Zhou H; Cong J; Tabuteau H; Zhao Y
10.1097/pra.0000000000000787,Ketamine,5-HT2A,Recurrent Serotonin Syndrome After Ketamine-assisted Electroconvulsive Therapy: A Case Report and Review of the Literature.,2024,Deka A; Joseph E; Sharma N; Berhanu T; Kaplan J
10.1016/j.jep.2024.118445,MDA,NMDA receptor,Regulating effect of Qifu Yin on intestinal microbiota in mice with memory impairment induced by scopolamine hydrobromide.,2024,Liu S; Zhang Q; Zhao F; Deng F; Wang Y
10.1111/bph.17324,Ketamine,AMPA receptor,Serotonergic transmission plays differentiated roles in the rapid and sustained antidepressant-like effects of ketamine.,2024,Yin YY; Yan JZ; Wei QQ; Sun SR; Ding YQ; Zhang LM; Li YF
10.1002/syn.22294,Ketamine,DAT (SLC6A3),Subanesthetic S-ketamine does not acutely alter striatal dopamine transporter binding in healthy Sprague Dawley female rats.,2024,Bærentzen SL; Thomsen JB; Thomsen MB; Jakobsen S; Simonsen MT; Wegener G; Brooks DJ; Landau AM
10.1177/02698811241254832,Ketamine,5-HT1A,"The 5-HT1A receptor biased agonists, NLX-204 and NLX-101, like ketamine, elicit rapid-acting antidepressant activity in the rat chronic mild stress model via cortical mechanisms.",2024,Papp M; Gruca P; Litwa E; Lason M; Newman-Tancredi A; Depoortère R
10.1016/j.ejmech.2023.115252,Ketamine,AMPA receptor,"3,4-Dihydrobenzo[e][1,2,3]oxathiazine 2,2-dioxide analogs act as potential AMPA receptor potentiators with antidepressant activity.",2023,Wei L; Qi X; Yu X; Zheng Y; Luo X; Wei Y; Ni P; Zhao L; Wang Q; Ma X
10.1016/j.ejphar.2023.176032,Ketamine,AMPA receptor,A synopsis of multitarget therapeutic effects of anesthetics on depression.,2023,Wu G; Xu H
10.1016/j.lfs.2023.121803,Ketamine,kappa opioid receptor (OPRK1),Contribution of the opioid system to depression and to the therapeutic effects of classical antidepressants and ketamine.,2023,Adzic M; Lukic I; Mitic M; Glavonic E; Dragicevic N; Ivkovic S
10.1016/j.jstrokecerebrovasdis.2023.107184,MDA,AMPA receptor,"Decanoic acid mitigates ischemia reperfusion injury by modulating neuroprotective, inflammatory and oxidative pathways in middle cerebral artery occlusion model of stroke in rats.",2023,Sharma H; Reeta KH; Sharma U; Suri V
10.1124/jpet.122.001182,Ketamine,kappa opioid receptor (OPRK1),Delta Opioid Receptor-Mediated Antidepressant-Like Effects of Diprenorphine in Mice.,2023,Olson KM; Hillhouse TM; Burgess GE; West JL; Hallahan JE; Dripps IJ; Ladetto AG; Rice KC; Jutkiewicz EM; Traynor JR
10.1016/j.biopha.2022.114079,Ketamine,mGluR2 (GRM2),"Early treatment with JNJ-46356479, a mGluR2 modulator, improves behavioral and neuropathological deficits in a postnatal ketamine mouse model of schizophrenia.",2023,Martínez-Pinteño A; Rodríguez N; Olivares D; Madero S; Gómez M; Prohens L; García-Rizo C; Mas S; Morén C; Parellada E
10.1016/j.neuroscience.2023.03.023,MDA,AMPA receptor,Fingolimod Administration Following Hypoxia Induced Neonatal Seizure Can Restore Impaired Long-term Potentiation and Memory Performance in Adult Rats.,2023,Hajipour S; Khombi Shooshtari M; Farbood Y; Ali Mard S; Sarkaki A; Moradi Chameh H; Sistani Karampour N; Ghafouri S
10.2174/1386207326666230417103137,MDA,DAT (SLC6A3),LincRNA-p21 Promotes Cellular Senescence by Down-regulating the Wnt/β-catenin Pathway in MPP(+)-treated SH-SY5Y Cells.,2023,Zhu J; Chen L
10.1016/j.lfs.2023.121695,MDA,NMDA receptor,"Memantine, an NMDA receptor antagonist, protected the brain against the long-term consequences of sepsis in mice.",2023,Bardaghi Z; Rajabian A; Beheshti F; Arabi MH; Hosseini M; Salmani H
10.3390/ijms24032054,Ketamine,mGluR2 (GRM2),Neurotoxic/Neuroprotective Effects of Clozapine and the Positive Allosteric Modulator of mGluR2 JNJ-46356479 in Human Neuroblastoma Cell Cultures.,2023,Gassó P; Martínez-Pinteño A; Rodríguez N; Madero S; Gómez M; Segura AG; García-Rizo C; Morén C; Mas S; Parellada E
10.1016/j.bmc.2023.117518,MDA,5-HT2A,"New aryl-/heteroarylpiperazine derivatives of 1,7-dimethyl-8,9-diphenyl-4-azatricyclo[5.2.1.0(2,6)]dec-8-ene-3,5,10-trione: Synthesis and preliminary studies of biological activities.",2023,Napiórkowska M; Kurpios-Piec D; Kiernozek-Kalińska E; Leśniak A; Klawikowska M; Bujalska-Zadrożny M
10.1038/s41598-023-28531-1,MDA,H1 receptor (HRH1),Simultaneous activation of CXC chemokine receptor 4 and histamine receptor H1 enhances calcium signaling and cancer cell migration.,2023,Park C; Lee JW; Kim K; Seen DS; Jeong JY; Huh WK
10.1007/s00213-023-06389-5,Ketamine,5-HT1A,"The 5-HT(1A) receptor biased agonists, NLX-204 and NLX-101, display ketamine-like RAAD and anti-TRD activities in rat CMS models.",2023,Papp M; Gruca P; Lason M; Litwa E; Newman-Tancredi A; Depoortère R
10.1590/1414-431x2023e12549,MDA,NMDA receptor,The role of NMDA glutamate receptors in lung injury caused by chronic long-term intermittent hypobaric hypoxia.,2023,Yaman MO; Sönmez OF; Ekiz-Yilmaz T; Sönmez D; Meydanlı EEG; Guner I; Sahin G; Dariyerli N; Yelmen N
10.1093/cei/uxac119,MDA,NET (SLC6A2),Therapeutic effect of Shaoyao-Gancao Decoction on TLR9-mediated NETosis in MRL/lpr mice.,2023,Qian S; Jin Y; Xiang S; Wang Y; Ding Z; Ding X
10.1016/j.neuropharm.2022.109276,Ketamine,AMPA receptor,"(2R,6R)-hydroxynorketamine (HNK) reverses mechanical hypersensitivity in a model of localized inflammatory pain.",2022,Yost JG; Browne CA; Lucki I
10.1016/j.ejphar.2022.174798,MDA,TrkB (NTRK2),Antidepressant-like effect of sodium orthovanadate in a mouse model of chronic unpredictable mild stress.,2022,Joshi A; Akhtar A; Saroj P; Kuhad A; Sah SP
10.1124/jpet.122.001278,Ketamine,AMPA receptor,"Antinociceptive and Analgesic Effects of (2R,6R)-Hydroxynorketamine.",2022,Yost JG; Wulf HA; Browne CA; Lucki I
10.47626/1516-4446-2022-2541,Ayahuasca,Sigma-1 receptor (SIGMAR1),Ayahuasca and its interaction with the sigma-1 receptor: a potential treatment for COVID-19.,2022,Escobar-Cornejo GS; Escobar-Cornejo DM; Ramos-Vargas LF
10.1016/j.sjbs.2021.09.077,MDA,NMDA receptor,Cerebroprotective effect of Aloe Emodin: In silico and in vivo studies.,2022,Pasala PK; Abbas Shaik R; Rudrapal M; Khan J; Alaidarous MA; Jagdish Khairnar S; Bendale AR; Naphade VD; Kumar Sahoo R; Zothantluanga JH
10.3389/fonc.2022.941283,MDA,5-HT2B,Comprehensive Analysis of TRP Channel-Related Genes in Patients With Triple-Negative Breast Cancer for Guiding Prognostic Prediction.,2022,Zhang H; Zhang X; Wang X; Sun H; Hou C; Yu Y; Wang S; Yin F; Yang Z
10.21037/tcr-22-783,MDA,D1 receptor (DRD1),DRD1 and DRD4 are differentially expressed in breast tumors and breast cancer stem cells: pharmacological implications.,2022,Rosas-Cruz A; Salinas-Jazmín N; Valdés-Rives A; Velasco-Velázquez MA
10.5498/wjp.v12.i9.1150,Ketamine,SERT (SLC6A4),Depressive disorder and antidepressants from an epigenetic point of view.,2022,Šalamon Arčan I; Kouter K; Videtič Paska A
10.1080/15592324.2022.2031782,MDA,NET (SLC6A2),"Effect of salt stress on the photosynthetic characteristics and endogenous hormones, and: A comprehensive evaluation of salt tolerance in Reaumuria soongorica seedlings.",2022,Yan S; Chong P; Zhao M
10.1016/j.etap.2022.103885,MDA,DAT (SLC6A3),Effects of di-(2-ethylhexyl) phthalate (DEHP) on behavior and dopamine signaling in zebrafish (Danio rerio).,2022,Huang W; Xiao J; Shi X; Zheng S; Li H; Liu C; Wu K
10.1055/a-1589-5395,MDA,5-HT1B,Evaluation of Anti-inflammatory and Antioxidant Effects of Sumatriptan on Carbon Tetrachloride-induced Hepatotoxicity in Rats.,2022,Dehpour AR; Yousefi-Manesh H; Sheibani M; Sadeghi MA; Hemmati S; Noori T; Shirooie S
10.2147/ijgm.s345884,Ketamine,M1 muscarinic receptor (CHRM1),Exploration in the Therapeutic and Multi-Target Mechanism of Ketamine on Cerebral Ischemia Based on Network Pharmacology and Molecular Docking.,2022,Xiong L; Liu SC; Huo SY; Pu LQ; Li JJ; Bai WY; Yang Y; Shao JL
10.3389/fnbeh.2022.836996,MDMA,kappa opioid receptor (OPRK1),Friend of the Devil: Negative Social Influences Driving Substance Use Disorders.,2022,Pomrenze MB; Paliarin F; Maiya R
10.1097/shk.0000000000001893,MDA,NMDA receptor,Inhibition of Ferroptosis Attenuates Glutamate Excitotoxicity and Nuclear Autophagy in a CLP Septic Mouse Model.,2022,Xie Z; Xu M; Xie J; Liu T; Xu X; Gao W; Li Z; Bai X; Liu X
10.2131/jts.47.183,MDA,TrkB (NTRK2),Maternal omega-3 fatty acid supplementation against prenatal lead exposure induced cognitive impairment in offspring mice.,2022,Shao J; Wang S; Liu L
10.1007/s00213-022-06118-4,Ketamine,kappa opioid receptor (OPRK1),"Mediation of the behavioral effects of ketamine and (2R,6R)-hydroxynorketamine in mice by kappa opioid receptors.",2022,Wulf HA; Browne CA; Zarate CA; Lucki I
10.3389/fphar.2022.873169,MDA,kappa opioid receptor (OPRK1),Naltrexone-Induced Cardiac Function Improvement is Associated With an Attenuated Inflammatory Response and Lipid Perioxidation in Volume Overloaded Rats.,2022,Dehe L; Mousa SA; Shaqura M; Shakibaei M; Schäfer M; Treskatsch S
10.1016/j.jep.2022.115199,MDA,AMPA receptor,Neuroprotective effect of the standardised extract of Bacopa monnieri (BacoMind) in valproic acid model of autism spectrum disorder in rats.,2022,Abhishek M; Rubal S; Rohit K; Rupa J; Phulen S; Gurjeet K; Raj SA; Manisha P; Alka B; Ramprasad P
10.1111/bph.15596,Ketamine,5-HT1A,Perspectives for therapy of treatment-resistant depression.,2022,Papp M; Cubala WJ; Swiecicki L; Newman-Tancredi A; Willner P
10.1007/7854_2022_357,Ketamine,kappa opioid receptor (OPRK1),Pharmacological Treatments for Anhedonia.,2022,Klein ME; Grice AB; Sheth S; Go M; Murrough JW
10.1142/s0192415x22500458,MDA,TrkB (NTRK2),Protective Effect of Ginsenosides from Stems and Leaves of Panax ginseng against Scopolamine-Induced Memory Damage via Multiple Molecular Mechanisms.,2022,Wang Y; Zhang JJ; Hou JG; Li X; Liu W; Zhang JT; Zheng SW; Su FY; Li W
10.1155/2022/9943598,MDA,TrkB (NTRK2),Red Raspberry Extract Decreases Depression-Like Behavior in Rats by Modulating Neuroinflammation and Oxidative Stress.,2022,Chen Y; Yang X; Li H; Fang J
10.1007/s12282-022-01391-9,MDA,5-HT7,Serotonin 5-HT7 receptor is a biomarker poor prognostic factor and induces proliferation of triple-negative breast cancer cells through FOXM1.,2022,Cınar V; Hamurcu Z; Guler A; Nurdinov N; Ozpolat B
10.1016/j.neuro.2022.01.002,Ibogaine,5-HT1A,Tabernaemontana arborea and ibogaine induce paroxysmal EEG activity in freely moving mice: Involvement of serotonin 5-HT(1A) receptors.,2022,González-Trujano ME; Krengel F; Reyes-Chilpa R; Villasana-Salazar B; González-Gómez JD; Santos-Valencia F; Urbina-Trejo E; Martínez A; Martínez-Vargas D
10.3389/fvets.2022.999040,MDA,NMDA receptor,"Taurine ameliorates volatile organic compounds-induced cognitive impairment in young rats via suppressing oxidative stress, regulating neurotransmitter and activating NMDA receptor.",2022,Gao Y; Sun C; Gao T; Liu Z; Yang Z; Deng H; Fan P; Gao J
10.1016/j.cbi.2021.109703,MDA,NMDA receptor,The effects of agomelatine on endoplasmic reticulum stress related to mitochondrial dysfunction in hippocampus of aging rat model.,2022,Chanmanee T; Wongpun J; Tocharus C; Govitrapong P; Tocharus J
10.1111/jnc.15579,MDA,DAT (SLC6A3),The netrin-1 receptor DCC promotes the survival of a subpopulation of midbrain dopaminergic neurons: Relevance for ageing and Parkinson's disease.,2022,Lo PS; Rymar VV; Kennedy TE; Sadikot AF
10.1016/j.drugalcdep.2021.109261,MDMA,5-HT1A,"Ulotaront, a novel TAAR1 agonist with 5-HT1A agonist activity, lacks abuse liability and attenuates cocaine cue-induced relapse in rats.",2022,Synan C; Bowen C; Heal DJ; Froger-Colléaux C; Beardsley PM; Dedic N; Hopkins SC; Campbell U; Koblan KS
10.1155/2022/2868135,MDA,kappa opioid receptor (OPRK1),κ-Opioid Receptor Agonist U50448H Protects Against Acute Lung Injury in Rats with Cardiopulmonary Bypass via the CAP-NLRP3 Signaling Pathway.,2022,Gao GJ; Song DD; Li L; Zhao F; Sun YJ
10.1016/j.apsb.2021.03.022,MDA,NMDA receptor,"3D disorganization and rearrangement of genome provide insights into pathogenesis of NAFLD by integrated Hi-C, Nanopore, and RNA sequencing.",2021,Xu L; Yin L; Qi Y; Tan X; Gao M; Peng J
10.1016/j.envpol.2021.117240,MDA,5-HT2B,Application of transcriptome analysis to understand the adverse effects of hydrogen peroxide exposure on brain function in common carp (Cyprinus carpio).,2021,Jia R; Du J; Cao L; Feng W; He Q; Xu P; Yin G
10.1097/fbp.0000000000000649,Ketamine,Sigma-1 receptor (SIGMAR1),Assessment of antidepressant-like effects of dextromethorphan on differential reinforcement of low-rate 72-s performance in rats.,2021,Lynch CJ; Prus AJ
10.1016/j.npep.2021.102182,MDA,kappa opioid receptor (OPRK1),"Dynorphin A (1-8) inhibits oxidative stress and apoptosis in MCAO rats, affording neuroprotection through NMDA receptor and κ-opioid receptor channels.",2021,Chen M; Zhang X; Fan J; Sun H; Yao Q; Shi J; Qu H; Du S; Cheng Y; Ma S
10.1021/acschemneuro.0c00554,Ketamine,5-HT7,Effect of a 5-HT7 Receptor Antagonist on Reversal Learning in the Rat Attentional Set-Shifting Test.,2021,Hrnjadovic A; Friedmann J; Barhebreus S; Allen PJ; Kocsis B
10.1039/d0fo03293j,MDA,NMDA receptor,Effects of ethyl acetate extract from Coreopsis tinctoria on learning and memory impairment in d-galactose-induced aging mice and the underlying molecular mechanism.,2021,Li H; Xu G; Wu D; Li J; Cui J; Liu J
10.1111/fcp.12585,MDA,NMDA receptor,Evaluation of the neuroprotective effect of donepezil in type 2 diabetic rats.,2021,Gomaa AA; Makboul RM; El-Mokhtar MA; Abdel-Rahman EA; Ahmed EA; Nicola MA
10.3390/ijms222111330,MDA,NMDA receptor,Memantine Modulates Oxidative Stress in the Rat Brain following Experimental Autoimmune Encephalomyelitis.,2021,Dąbrowska-Bouta B; Strużyńska L; Sidoryk-Węgrzynowicz M; Sulkowski G
10.1016/j.ejphar.2020.173635,Ketamine,NMDA receptor,"Pharmacology profile of F17464, a dopamine D(3) receptor preferential antagonist.",2021,Cosi C; Martel JC; Auclair AL; Collo G; Cavalleri L; Heusler P; Leriche L; Gaudoux F; Sokoloff P; Moser PC
10.3389/fnbeh.2021.780500,MDMA,kappa opioid receptor (OPRK1),Self-Administration of Entactogen Psychostimulants Dysregulates Gamma-Aminobutyric Acid (GABA) and Kappa Opioid Receptor Signaling in the Central Nucleus of the Amygdala of Female Wistar Rats.,2021,Khom S; Nguyen JD; Vandewater SA; Grant Y; Roberto M; Taffe MA
10.1016/j.biopha.2021.111387,MDA,TrkB (NTRK2),Study on the antidepressant effect of panaxynol through the IκB-α/NF-κB signaling pathway to inhibit the excessive activation of BV-2 microglia.,2021,Zhao Y; Sun X; Zhang T; Liu S; Cai E; Zhu H
10.1016/j.jaad.2020.08.117,MDMA,kappa opioid receptor (OPRK1),Substance use disorders and chronic itch.,2021,Lipman ZM; Yosipovitch G
10.1016/j.jep.2020.113358,MDA,5-HT1A,Uncovering the mechanisms of leech and centipede granules in the treatment of diabetes mellitus-induced erectile dysfunction utilising network pharmacology.,2021,Ma JX; Wang B; Li HS; Yu J; Hu HM; Ding CF; Chen WQ
10.1111/adb.12938,MDMA,NMDA receptor,Ventral striatum regulates behavioral response to ethanol and MDMA combination.,2021,Ben Hamida S; Lecourtier L; Loureiro M; Cosquer B; Tracqui A; Simmoneaux V; Nehlig A; Jones BC; Pereira de Vasconcelos A; Cassel JC
10.2174/1567202617999200831152233,MDA,NMDA receptor,Adenosine Receptor Modulation of Hypoxic-ischemic Injury in Striatum of Newborn Piglets.,2020,Ortega-Gutierrez S; Jones B; Mendez-Ruiz A; Shah P; Torbey MT
10.1016/j.pbb.2020.173003,Ketamine,SERT (SLC6A4),Assessment of the rapid and sustained antidepressant-like effects of dextromethorphan in mice.,2020,Saavedra JS; Garrett PI; Honeycutt SC; Peterson AM; White JW; Hillhouse TM
10.1515/jbcpp-2019-0016,MDA,NMDA receptor,Attenuation of oxidative stress and neurotoxicity involved in the antidepressant-like effect of the MK-801(dizocilpine) in Bacillus Calmette-Guerin-induced depression in mice.,2020,Rana P; Bagewadi H; Banerjee BD; Bhattacharya SK; Mediratta PK
